id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,mean_bias_CIF1_at,mean_bias_CIF2_at
233,2,-.0083556809,-.0069596628,.96160626,.7596451,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.00071541587,.00078383827,.19432957,.020052986,.0005373304,.00011744212,.36814564,3.9088356,.21595895,27.088709,.94,.935,.7703625,.12216394,1,nick,.00012500881,.0069135288
233,3,-.0092487503,-.009833253,.96341252,.7701931,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.001462844,.0014730473,.22525556,.030144963,.00059678813,.00015807945,.64941525,4.8865452,.17021291,15.700744,.94599998,.92900002,.78524423,.12829041,1,nick,.00012500881,.0069135288
233,4,-.009652541,-.01256542,.96473664,.78072548,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.00086844328,.0025709409,.24471702,.040689852,.0006321508,.00019803653,.35487655,6.3183837,.15255296,8.642436,.94700003,.92400002,.79758376,.13165429,1,nick,.00012500881,.0069135288
233,5,-.0098471502,-.015253977,.96573627,.79098767,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.000058266378,.0042765383,.25778314,.051871616,.00065448903,.00023838718,.022602865,8.2444668,.14806119,3.3496342,.94999999,.90499997,.80895215,.13382088,1,nick,.00012500881,.0069135288
233,6,-.009941902,-.017886529,.96654403,.80084342,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,-.00046426442,.006399197,.26701578,.063850611,.00067020964,.00028189772,.17387152,10.022139,.13972035,.17959453,.94800001,.87099999,.81996435,.13539918,1,nick,.00012500881,.0069135288
233,7,-.0099775931,-.020442434,.96724761,.81053168,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,-.00066079694,.0088364994,.2738364,.076779872,.00068231107,.00032840623,.24131083,11.508875,.13113853,-1.1084889,.94800001,.84899998,.82910329,.13486595,1,nick,.00012500881,.0069135288
233,8,-.0099729793,-.022959204,.96790129,.82007611,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,-.00057001814,.011700178,.27908126,.090812638,.0006923803,.00037939087,.2042481,12.883866,.11759195,-.078597508,.949,.81099999,.83542359,.13126948,1,nick,.00012500881,.0069135288
233,9,-.0099395271,-.025466191,.96853137,.82923579,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,-.00025574927,.014934529,.28326264,.10610561,.00070143107,.00043160474,.090286978,14.075154,.10133302,2.3323073,.94700003,.76700002,.84148228,.12716015,1,nick,.00012500881,.0069135288
233,10,-.0098832296,-.02786234,.9691515,.83805519,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.00019712096,.018044796,.28670374,.12281948,.00070976216,.00049084739,.068754241,14.692128,.081760824,7.3191175,.94800001,.741,.84852141,.12377333,1,nick,.00012500881,.0069135288
238,1,-.0062376023,-.0038840813,.96003348,.77260816,-.0055225501,-.0056878151,.96203083,.64122617,.63965797,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.00010607352,.0019305317,.13992578,.010165668,.00046972337,.00015196654,.075806983,18.990702,-.047100779,178.48596,.73400003,.704,.76253742,.12287942,1,nick,-.00035951173,.009289274
238,2,-.0081035644,-.0072968057,.96267682,.77291405,-.0078669991,-.010821488,.96109235,.64950049,.64819854,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,.00059018534,.0037827834,.19432957,.020052986,.00061082252,.00022381646,.30370331,18.863941,-.16309121,112.25391,.72299999,.68099999,.77721524,.1290167,1,nick,-.00035951173,.009289274
238,3,-.0089467075,-.010184234,.9645136,.78025699,-.0088712387,-.015702907,.96210927,.65749973,.65695381,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,.0010899276,.0049116015,.22525556,.030144963,.00067789975,.00027446132,.4838627,16.293276,-.28407648,76.04451,.72899997,.66600001,.78735733,.13040353,1,nick,-.00035951173,.009289274
238,4,-.0093269804,-.0130435,.9658283,.78837466,-.0093197105,-.020449292,.96331352,.66552866,.6659295,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,.00032543344,.0065880818,.24471702,.040689852,.00071797939,.00031637758,.13298358,16.190969,-.31405917,52.103951,.73100001,.653,.79704607,.13111658,1,nick,-.00035951173,.009289274
238,5,-.0095057357,-.015770135,.96682352,.79624707,-.0095040994,-.025117794,.96444237,.67375004,.67513126,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.00058460532,.0082994513,.25778314,.051871616,.00074366661,.00035572614,.22678182,15.999985,-.27614948,35.151993,.73199999,.64099997,.80866194,.13353066,1,nick,-.00035951173,.009289274
238,6,-.009585469,-.018338073,.96764451,.80425793,-.0095531829,-.029734431,.96545821,.68227369,.68456519,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.0011330078,.0099178841,.26701578,.063850611,.00076200411,.00039559472,.4243224,15.532951,-.22227199,23.20229,.73299998,.63200003,.81751531,.13295014,1,nick,-.00035951173,.009289274
238,7,-.0096075768,-.020829091,.9683699,.81237745,-.0095288474,-.034304626,.96637255,.6911844,.69423735,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.0013091211,.011615166,.2738364,.076779872,.00077639916,.00042867637,.47806689,15.127879,-.14900142,13.12479,.72899997,.61799997,.82498533,.13074794,1,nick,-.00035951173,.009289274
238,8,-.0095939152,-.023343548,.96903533,.8199746,-.0094621796,-.038817182,.96720707,.7005536,.70415413,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.0011954125,.013402354,.27908126,.090812638,.00078858773,.00046230786,.42833853,14.758247,-.06990391,6.7046914,.72799999,.60600001,.83115017,.12699603,1,nick,-.00035951173,.009289274
238,9,-.0095548481,-.02584664,.96966738,.82758856,-.0093692262,-.043245345,.96798289,.71044481,.71432215,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.00087073533,.015373929,.28326264,.10610561,.00079943461,.00050235953,.30739504,14.489271,-.018782049,4.3810844,.727,.588,.83636981,.12204766,1,nick,-.00035951173,.009289274
238,10,-.009494856,-.028239582,.97028577,.83519024,-.0092582237,-.047546454,.96871817,.72091573,.72474808,70,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,-.00040170824,.017070953,.28670374,.12281948,.00080936326,.00056928716,.14011267,13.899223,.01524411,9.079361,.72500002,.579,.84246075,.11771268,1,nick,-.00035951173,.009289274
243,1,-.0066920971,-.0056215129,.95721906,.70601124,-.0064293593,-.0048848055,.95578331,.7053135,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,.0003346116,.0016811723,.13897637,.011691473,.00040659998,.000038399179,.2407687,14.379474,,,.94700003,.74900001,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,2,-.0085650859,-.010732023,.96054846,.71007204,-.0082862675,-.0094306804,.95899558,.70909768,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,.00054774975,.0030466598,.19379595,.02298804,.00053309975,.000074458672,.28264251,13.253238,,,.94099998,.77700001,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,3,-.0093039563,-.015604275,.96297771,.71372855,-.0090473592,-.013896264,.96132517,.71252674,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,.00086189149,.004091423,.22488667,.034443062,.00059851079,.00011029633,.38325593,11.878801,,,.94,.81699997,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,4,-.0095628845,-.020352056,.96479046,.71719867,-.0093545318,-.018388942,.96313709,.71585262,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.000095281335,.0047975425,.24441099,.046327271,.00063645473,.00014717031,.03898406,10.355762,,,.94599998,.852,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,5,-.0096288864,-.025030471,.96620846,.72060186,-.0094465315,-.022967558,.96461177,.71920836,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0010950263,.0051221377,.25749341,.058828171,.00065938436,.00018608363,.42526382,8.7069464,,,.94700003,.87400001,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,6,-.0095953718,-.029661933,.96743006,.72401708,-.0094284713,-.027665645,.96585721,.72268403,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0017147469,.0049987971,.26671982,.072096527,.00067477417,.00022784476,.64290196,6.9334784,,,.94400001,.90200001,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,7,-.0095084943,-.034267589,.96852446,.72750497,-.0093505085,-.032499567,.96694458,.72635084,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0019590145,.0043937899,.27352303,.086264051,.00068613456,.00027285601,.71621555,5.0934196,,,.94300002,.92400002,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,8,-.0093872994,-.03887837,.9695462,.73113704,-.0092374086,-.037471317,.9679237,.73027092,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0018749516,.0033389009,.27874497,.10145075,.0006954741,.00032067345,.67264056,3.2911544,,,.94099998,.93599999,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,9,-.0092395758,-.043532819,.97053415,.73499346,-.0091015697,-.042568833,.96883047,.73450279,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0015288239,.0019314027,.28290072,.11776745,.00070388068,.00036996035,.54040998,1.6400141,,,.94,.94499999,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
243,10,-.0090674823,-.048268024,.97151488,.73915547,-.0089488924,-.047764987,.96969187,.73910403,.69999999,70,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0010123241,.00031523663,.28631508,.13531561,.00071167777,.00041885959,.35356998,.23296396,,,.93900001,.95300001,.70031595,.00031594234,1,nick,-.00075359159,.0033717062
248,1,-.0061509535,-.013015119,.96074414,.72014862,-.0064293593,-.0048848055,.95578331,.7053135,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.00089380605,.022916641,.13897637,.011691473,.0004139689,.0016029065,.64313531,196.01158,1.8123245,4074.325,.94499999,.139,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,2,-.007327402,-.022002375,.96679831,.72776109,-.0082862675,-.0094306804,.95899558,.70909768,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0025158243,.041351937,.19379595,.02298804,.00057580922,.0028195942,1.298182,179.88457,8.0115328,3686.7908,.91500002,.117,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,3,-.0075168121,-.028557135,.97119081,.7350086,-.0090473592,-.013896264,.96132517,.71252674,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0039009443,.056731906,.22488667,.034443062,.0006888762,.0037927025,1.7346268,164.71214,15.098372,3338.6482,.89600003,.11,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,4,-.0074056666,-.033550836,.97430617,.742293,-.0093545318,-.018388942,.96313709,.71585262,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0062252567,.070067972,.24441099,.046327271,.00077217858,.0045948545,2.5470445,151.24562,21.32498,3022.134,.88,.104,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,5,-.0072166706,-.037428167,.97662604,.7493875,-.0094465315,-.022967558,.96461177,.71920836,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0083457744,.081401564,.25749341,.058828171,.00083550229,.00525484,3.2411604,138.37173,26.709448,2723.9128,.86500001,.101,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,6,-.007009394,-.040469065,.97846442,.75645804,-.0094284713,-.027665645,.96585721,.72268403,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0099125039,.090683386,.26671982,.072096527,.00088682136,.0057944222,3.7164483,125.78052,31.424911,2443.1448,.85399997,.093000002,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,7,-.0068070926,-.042929053,.97997266,.76358926,-.0093505085,-.032499567,.96694458,.72635084,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.010976419,.098198399,.27352303,.086264051,.00093040022,.0062415572,4.0129776,113.83466,35.600254,2187.4912,.83899999,.088,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,8,-.006607681,-.044948816,.98127991,.77069288,-.0092374086,-.037471317,.9679237,.73027092,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.011632535,.10411528,.27874497,.10145075,.00096923148,.0066158087,4.173182,102.62643,39.362698,1963.0984,.83399999,.088,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,9,-.0064097624,-.046585109,.98245656,.77770013,-.0091015697,-.042568833,.96883047,.73450279,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.011980354,.10827098,.28290072,.11776745,.0010052124,.0069273952,4.2348261,91.936249,42.810062,1772.4696,.82499999,.082000002,.7108404,.010840412,1,nick,-.0078500891,.07839787
248,10,-.0062133134,-.047868844,.9835397,.78452539,-.0089488924,-.047764987,.96969187,.73910403,.69999999,70,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.012117472,.11024065,.28631508,.13531561,.0010391227,.0071829078,4.2322154,81.469276,46.010265,1614.8724,.81400001,.083999999,.7108404,.010840412,1,nick,-.0078500891,.07839787
253,1,-.0067676618,-.0045765107,.9567644,.7081567,-.0064293593,-.0048848055,.95578331,.7053135,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.00047884209,-.00065812393,.13897637,.011691473,.00040724763,.000058942373,.3445493,5.6290932,.15928593,53.499046,.94700003,.92500001,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,2,-.0087429788,-.0089298477,.95977384,.71189761,-.0082862675,-.0094306804,.95899558,.70909768,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.0008941135,-.0010736542,.19379595,.02298804,.0005344965,.00010313202,.46136853,4.6704898,.26201078,38.509071,.94199997,.92900002,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,3,-.0095725236,-.013260605,.96196181,.71531194,-.0090473592,-.013896264,.96132517,.71252674,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.0013863227,-.0013555398,.22488667,.034443062,.0006005044,.0001463581,.61645389,3.9355962,.33309251,32.695351,.93800002,.93900001,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,4,-.0098974565,-.01773815,.96361345,.71870226,-.0093545318,-.018388942,.96313709,.71585262,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,.0005623977,-.0013171711,.24441099,.046327271,.00063889992,.00018888507,.23010327,2.8431876,.38418958,28.344538,.94400001,.93900001,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,5,-.010007889,-.022377238,.9649331,.7220825,-.0094465315,-.022967558,.96461177,.71920836,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.00034599149,-.0010841032,.25749341,.058828171,.00066199614,.00023474704,.13436908,1.8428301,.39609757,26.151367,.94300002,.94700003,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,6,-.010005959,-.027143773,.96608669,.72563344,-.0094284713,-.027665645,.96585721,.72268403,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.00090184342,-.0008131155,.26671982,.072096527,.00067752361,.00027982768,.33812389,1.1278151,.40745839,22.815062,.94499999,.93900001,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,7,-.0099458741,-.032071367,.96712035,.72936517,-.0093505085,-.032499567,.96694458,.72635084,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.001096447,-.00045755657,.27352303,.086264051,.00068902649,.00032616887,.40086097,.53041393,.42148146,19.538824,.94499999,.94400001,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,8,-.0098422375,-.037163835,.96810752,.73333001,-.0092374086,-.037471317,.9679237,.73027092,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.00097841665,-6.0942023e-07,.27874497,.10145075,.00069843681,.00037221154,.35100782,.00060070551,.42599592,16.071825,.94099998,.93699998,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,9,-.0097037265,-.042341594,.96908379,.73758423,-.0091015697,-.042568833,.96883047,.73450279,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.00062068511,.00037700366,.28290072,.11776745,.00070684194,.00041794972,.21940033,.32012552,.42070624,12.97149,.94099998,.93599999,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
253,10,-.0095333569,-.047454961,.97007239,.74206835,-.0089488924,-.047764987,.96969187,.73910403,.69999999,70,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.00010782629,.00023813162,.28631508,.13531561,.00071461668,.00046913684,.03766001,.17598237,.41295239,12.003359,.94,.94099998,.70280272,.0028027478,1,nick,-.0000729534,-.00061447383
258,1,-.0067582689,-.004903804,.95692706,.70595288,-.0064293593,-.0048848055,.95578331,.7053135,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,.00039378443,.000039567396,.13897637,.011691473,.00045268328,.00012430466,.28334633,.33842951,.014706951,190.80525,.76499999,.76999998,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,2,-.0087096933,-.0094157411,.96002358,.70974517,-.0082862675,-.0094306804,.95899558,.70909768,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,.00065062486,-.000083875922,.19379595,.02298804,.00059471559,.00017804037,.33572677,.36486766,.21613094,114.80281,.76300001,.773,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,3,-.0095104277,-.013857828,.96229619,.7132768,-.0090473592,-.013896264,.96132517,.71252674,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,.0010947235,-.00019610648,.22488667,.034443062,.00066819636,.00022201195,.48678896,.56936425,.29259706,80.822334,.75700003,.76200002,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,4,-.0098229088,-.018371034,.96397012,.71659678,-.0093545318,-.018388942,.96313709,.71585262,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,.00024654661,-.00022502239,.24441099,.046327271,.00071136927,.00026329176,.10087378,.48572338,.40708169,60.714043,.76300001,.76800001,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,5,-.0099213738,-.022946123,.96531904,.71991801,-.0094465315,-.022967558,.96461177,.71920836,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.00065635407,-.00032621963,.25749341,.058828171,.00073794066,.00030937951,.25490132,.55452961,.53552938,49.355129,.764,.76599997,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,6,-.0099183889,-.027661128,.96646971,.7233699,-.0094284713,-.027665645,.96585721,.72268403,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.0011853833,-.00036397175,.26671982,.072096527,.00075577298,.00035052435,.44443017,.50483954,.61661208,38.202499,.76300001,.76599997,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,7,-.0098530538,-.032555256,.96751976,.7269401,-.0093505085,-.032499567,.96694458,.72635084,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.0013326915,-.00032284766,.27352303,.086264051,.00076912437,.00038748991,.48723191,.37425515,.69873941,27.574436,.76200002,.759,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,8,-.0097439727,-.037639994,.96852338,.7308777,-.0092374086,-.037471317,.9679237,.73027092,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.0011767168,-.000075628806,.27874497,.10145075,.00078019977,.0004264506,.42214817,.074547306,.77704638,19.465494,.759,.76099998,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,9,-.0096002733,-.042848721,.96951312,.73517036,-.0091015697,-.042568833,.96883047,.73450279,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.00080105267,.00023666596,.28290072,.11776745,.00078999251,.00047336202,.28315681,.20096041,.82325262,14.941003,.75999999,.75400001,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
258,10,-.0094278278,-.048009716,.9705047,.73972255,-.0089488924,-.047764987,.96969187,.73910403,.69999999,70,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.00027680249,.00011784454,.28631508,.13531561,.00079898682,.000537735,.096677572,.087088652,.85396099,15.32849,.75999999,.75700003,.70041966,.00041968934,1,nick,-.00030433215,-.00011995948
263,1,-.0065578492,-.0061240238,.95803648,.68452626,-.0055055842,-.0059454204,.96213639,.64132959,.63965797,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.00082706881,.002318026,.13990013,.010630858,.00042247697,.000050721257,.59118509,21.804693,,,.88300002,.60000002,.68540037,.045742404,1,nick,-.0012931076,.0081060892
263,2,-.0083659254,-.011476724,.96146291,.69484204,-.0078222295,-.011354672,.96129185,.64974958,.64819854,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.00016214998,.0043819449,.19425999,.021064049,.00055419886,.00009655171,.083470605,20.802958,,,.87199998,.61900002,.69848448,.050285932,1,nick,-.0012931076,.0081060892
263,3,-.0090586087,-.016353766,.963965,.70497763,-.0087969657,-.016535072,.96239555,.65793753,.65695381,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,.00030925832,.0062138215,.22513707,.031804256,.00062262733,.00014001974,.13736446,19.537704,,,.875,.64300001,.71209323,.055139419,1,nick,-.0012931076,.0081060892
263,4,-.0093000196,-.020866962,.96577716,.71517533,-.0092167938,-.021602336,.96367991,.66619903,.6659295,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0005821365,.0078070238,.24454872,.043113876,.00066190859,.0001824689,.23804519,18.107914,,,.87800002,.65700001,.72626168,.060332168,1,nick,-.0012931076,.0081060892
263,5,-.009357838,-.025059702,.96718597,.7255652,-.0093742609,-.026608426,.96488249,.67469662,.67513126,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0015376832,.0091240825,.25756568,.055187304,.00068550889,.00022487469,.59700626,16.532938,,,.87800002,.69099998,.74102509,.065893859,1,nick,-.0012931076,.0081060892
263,6,-.0093270605,-.028935593,.96836954,.73621547,-.0093982723,-.031570893,.96596658,.68353844,.68456519,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.002134115,.010086031,.26675001,.068191275,.0007010909,.00026808967,.80004305,14.790792,,,.87699997,.72600001,.7562772,.071711995,1,nick,-.0012931076,.0081060892
263,7,-.0092510087,-.032491237,.96940678,.74711376,-.0093505569,-.036483537,.9669444,.69280541,.69423735,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.002364493,.010613366,.27352297,.082280077,.00071243593,.00031296507,.86445856,12.899072,,,.87699997,.76499999,.77125537,.077018008,1,nick,-.0012931076,.0081060892
263,8,-.0091485167,-.035745665,.97035146,.75812745,-.0092619956,-.041320577,.96783835,.70256287,.70415413,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0022737293,.010669494,.27872038,.097601488,.00072173571,.00036008106,.81577432,10.931692,,,.87400001,.78899997,.78366554,.079511389,1,nick,-.0012931076,.0081060892
263,9,-.0090290587,-.038751017,.97123408,.76903242,-.0091483677,-.04603808,.96867019,.71286547,.71432215,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0019320367,.010285074,.28285393,.1142982,.0007300821,.00040911065,.68305105,8.998456,,,.87300003,.824,.79212117,.077799045,1,nick,-.0012931076,.0081060892
263,10,-.0088938512,-.041579265,.97208452,.77962708,-.0090177488,-.050574251,.9694587,.72375965,.72474808,70,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,-.0014269226,.0095620286,.28624624,.13250636,.00073780125,.00045867465,.4984948,7.2162795,,,.87199998,.838,.79726148,.072513424,1,nick,-.0012931076,.0081060892
268,1,-.0064696674,-.0072364649,.95841932,.85534304,-.0055055842,-.0059454204,.96213639,.64132959,.63965797,70,14,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,927,15,-.0022094001,.030409755,.13990013,.010630858,.00041999368,.0020400549,1.5792694,286.05173,3.2523279,4077.4573,.93800002,.15099999,.84502679,.20536883,1,nick,-.0099245524,.098426901
268,2,-.0081472751,-.011620917,.9623431,.85723323,-.0078222295,-.011354672,.96129185,.64974958,.64819854,70,14,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,927,15,-.0038870715,.054051708,.19425999,.021064049,.00060143048,.0034750539,2.0009634,256.60645,12.714546,3638.1929,.90399998,.126,.84368968,.19549115,1,nick,-.0099245524,.098426901
268,3,-.0087876581,-.014550861,.96506709,.86147827,-.0087969657,-.016535072,.96239555,.65793753,.65695381,70,14,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,927,15,-.0055342442,.073221542,.22513707,.031804256,.00073568366,.0045488467,2.4581666,230.22563,22.722183,3274.2107,.87199998,.114,.84351099,.18655717,1,nick,-.0099245524,.098426901
